community_id,cod_modelo_color
30,57097885-70
30,53003738-05
30,57015908-09
30,53023750-99
30,53013788-99
30,57047650-09
30,57089209-52
30,67030596-99
30,53055769-30
30,57079212-37
30,57037701-70
30,53020922-02
30,57009221-99
30,53010568-99
30,53053731-76
30,57094383-99
30,57025938-74
30,53095742-92
30,53023793-99
30,53090543-50
30,53055731-09
30,53030577-02
30,53065735-30
30,51073744-99
30,53090636-99
30,51025015-99
30,57025903-70
30,57047699-37
30,53033768-OR
30,53045711-37
30,57005131-02
30,53003723-49
30,57019220-99
30,57065944-99
30,57035933-70
30,57007691-52
30,53073708-05
30,53075713-45
30,57069077-92
30,57095923-99
30,53090705-CU
30,57069202-99
30,57007600-81
30,53061093-99
30,53085759-01
30,57098261-56
30,53015714-99
30,53095011-99
30,53075744-99
30,53015771-01
30,57085902-18
30,53013716-05
30,57047651-99
30,51040856-05
30,53050619-99
30,67106705-99
30,57005926-OR
30,53023736-TM
30,53110753-99
30,53045008-99
30,51083792-15
30,57015908-79
30,53070671-30
30,57075916-99
30,57017885-43
30,57087890-43
30,53040940-11
30,53000885-15
30,53003794-43
30,57028265-08
30,57045903-99
30,57019209-99
30,51053041-81
30,53085773-02
30,53015772-99
30,57009207-94
30,51065026-95
30,53043040-56
30,53035771-77
30,53025778-31
30,53073793-99
30,51053789-08
30,53033786-99
30,53010945-99
30,53085736-10
30,53087661-99
30,57015922-OR
30,53045775-81
30,53025026-85
30,53010582-TM
30,57007709-99
30,51935027-99
30,53013755-TA
30,53015769-85
30,57026713-04
30,53033764-PL
30,53013793-99
30,51055774-37
30,57064002-08
30,53063757-50
30,53020943-99
30,57017691-99
30,51093738-99
30,57099205-76
30,57027688-99
30,53073776-76
30,53025770-06
30,51023026-08
30,57017896-92
30,57019403-99
30,53075713-06
30,57037704-92
30,57059210-OR
30,57075925-43
30,53025036-99
30,57018631-81
30,57007694-09
30,53093722-99
30,51033747-04
30,53015714-33
30,57007600-87
30,53003761-OR
30,53023754-99
30,57037895-37
30,53020610-30
30,57048632-99
30,53013757-OR
30,53020727-20
30,57064754-99
30,53000586-99
30,53080930-94
30,53083787-OR
30,53080778-99
30,53075708-08
30,53057015-99
30,53017680-37
30,57025784-37
30,57056707-85
30,53065725-17
30,53080670-99
30,57007692-05
30,57007648-06
30,51023700-69
30,57077881-70
30,57054003-99
30,51085029-91
30,57055910-96
30,51093789-30
30,53060821-TN
30,53033780-70
30,57079209-99
30,57085932-85
30,53013715-06
30,53053768-30
30,53031046-99
30,57838254-99
30,53043746-32
30,57075924-89
30,57085939-05
30,53040524-08
30,53075019-02
30,57054382-02
30,51043778-43
30,53083748-43
30,57095923-CU
30,57077687-99
30,53055708-09
30,57035784-TN
30,57027894-15
30,53063755-TC
30,53093730-91
30,53093781-TO
30,53097657-99
30,53087021-56
30,57017896-05
30,57027703-99
30,53005771-94
30,53035019-77
30,51093029-08
30,53015779-49
30,53023748-99
30,53025037-37
30,53081123-02
30,53023783-35
30,53095735-43
30,67060562-99
30,53030812-OR
30,57064379-30
30,57085939-11
30,51083792-95
30,53005749-56
30,51005744-79
30,53040541-TN
30,53089069-99
30,57064377-99
30,53063785-28
30,57095937-37
30,57025943-99
30,57088629-99
30,57019082-99
30,57006304-37
30,53073791-08
30,57057692-06
30,57045132-85
30,53035033-43
30,53090662-99
30,57017105-99
30,51073785-99
30,57006310-01
30,51085749-99
30,57028264-91
30,53043712-07
30,67060603-TN
30,57019214-52
30,53000887-01
30,51073786-99
30,53090593-05
30,57039052-99
30,53045008-44
30,67080522-99
30,57087106-99
30,53095750-92
30,57097887-79
30,67020050-PL
30,57075925-08
30,57919082-OR
30,57005955-OR
30,57057889-99
30,53043767-09
30,51065775-09
30,57095931-70
30,51015752-99
30,57007693-91
30,53030680-99
30,53053785-08
30,53040548-99
30,57074002-88
30,57099211-78
30,51075762-05
30,53025717-06
30,53091115-99
30,53075024-05
30,57017689-09
30,51055745-TO
30,57037888-99
30,57055922-99
30,51063763-99
30,53073710-56
30,57056305-31
30,53005753-69
30,57047657-56
30,53090529-99
30,57009209-99
30,57029217-PL
30,53003718-85
30,53090774-02
30,57005942-OR
30,57025903-68
30,57087893-OR
30,51025759-99
30,53095759-49
30,53050635-99
30,53053795-99
30,57069203-99
30,57066709-06
30,57089210-99
30,57049203-17
30,57075931-09
30,57006706-99
30,53093785-OR
30,53063767-99
30,57047703-74
30,53061096-OR
30,57018632-52
30,57045922-99
30,53095780-05
30,53033749-99
30,53000642-BB
30,57065910-99
30,53093782-CU
30,51075736-79
30,53005740-92
30,51025030-30
30,53013741-99
30,53003751-99
30,53013794-CU
30,53005738-30
30,53003729-05
30,53005773-96
30,67030559-99
30,51043731-70
30,53003723-09
30,53065774-08
30,53093777-17
30,53080900-75
30,67020576-99
30,57055920-78
30,51043727-92
30,53057658-32
30,57008635-37
30,57084001-08
30,53033786-15
30,57015913-96
30,51000640-37
30,51043731-94
30,57006705-99
30,53137791-99
30,57077890-43
30,57017699-08
30,51055776-92
30,57055910-94
30,51015719-99
30,53005784-99
30,57088254-02
30,57019206-81
31,57067762-82
31,57095785-56
31,57087740-99
31,57037751-47
31,57055788-56
31,57050028-30
31,57047741-81
31,57014771-05
31,57067739-81
31,57087754-85
31,57085134-99
31,57027745-81
31,57027742-52
31,57057740-94
31,57085146-08
31,57065788-99
31,57087756-05
31,57055790-96
31,57057737-52
31,57004774-56
31,57087759-85
31,57077756-05
31,57085809-52
31,57055804-52
31,57055992-99
31,57057737-05
31,57014425-PL
31,57057739-81
31,57027739-20
31,57097754-85
31,57047755-85
31,57037741-94
31,57065804-52
31,57065789-99
31,57027759-85
31,57075807-99
31,57027738-08
31,57055786-56
31,57004772-43
31,57085787-43
31,57016032-99
32,57098279-99
32,57007748-30
32,57057728-05
32,57097734-30
32,57067755-99
32,57007748-56
32,57057751-35
32,57068269-TS
32,57084435-05
32,57098273-05
32,57057751-96
32,57027736-95
32,57088272-99
32,57068272-01
32,57078274-99
32,57038274-01
32,57077740-92
32,57097739-05
32,57097732-05
32,57098272-09
32,57087727-99
32,57078272-05
32,57034436-92
32,57007741-05
32,57014437-05
32,57057750-35
32,57088272-05
32,57078269-TS
32,57028274-99
32,57097750-05
32,57007747-02
32,57037735-95
32,57057745-37
32,57027735-30
32,57057741-30
32,57028274-01
32,57089080-31
32,57068272-99
32,57058274-95
32,57057746-92
32,57018275-05
33,67040567-99
33,67060551-99
33,67050614-99
33,67010565-90
34,57050000-28
34,67084436-04
34,67070592-08
34,67060560-OR
34,57040000-56
34,67030524-56
34,67022505-85
34,67090516-99
34,57040000-28
34,57050000-56
34,67020562-OR
35,67070595-99
35,57089203-99
